"species";"year";"std.mean";"std.min";"std.mid";"std.max";"res.mean";"res.min";"res.mid";"res.max";"sd.std.mean";"sd.std.min";"sd.std.mid";"sd.std.max";"sd.res.mean";"sd.res.min";"sd.res.mid";"sd.res.max";"cv.std.mean";"cv.std.min";"cv.std.mid";"cv.std.max";"cv.res.mean";"cv.res.min";"cv.res.mid";"cv.res.max"
"211";"FASY";1991;1.22673319479884;NA;NA;NA;1.03594109973672;NA;NA;NA;0.075897901595249;NA;NA;NA;0.0866867690751226;NA;NA;NA;0.0618699338348748;NA;NA;NA;0.0836792449852151;NA;NA;NA
"212";"FASY";1992;1.05279672060346;NA;NA;NA;0.840755646630693;NA;NA;NA;0.0224638362865215;NA;NA;NA;0.0185785083651599;NA;NA;NA;0.0213372969794636;NA;NA;NA;0.0220973935050128;NA;NA;NA
"213";"FASY";1993;1.03678348638749;NA;NA;NA;0.857935138172426;NA;NA;NA;0.281233620128588;NA;NA;NA;0.119497416687513;NA;NA;NA;0.271255883047003;NA;NA;NA;0.139284907880177;NA;NA;NA
"214";"FASY";1994;1.34432142131193;NA;NA;NA;1.34441275936705;NA;NA;NA;0.0321400804381511;NA;NA;NA;0.127637322546166;NA;NA;NA;0.0239080326539656;NA;NA;NA;0.0949390889493321;NA;NA;NA
"215";"FASY";1995;1.24763024270346;NA;NA;NA;1.01422950252363;NA;NA;NA;0.243809821790778;NA;NA;NA;0.301510020666112;NA;NA;NA;0.19541833264836;NA;NA;NA;0.297279875921462;NA;NA;NA
"216";"FASY";1996;1.22134353076019;NA;NA;NA;0.966839982730176;NA;NA;NA;0.262785100223865;NA;NA;NA;0.176660177150624;NA;NA;NA;0.21516067642353;NA;NA;NA;0.18271914722824;NA;NA;NA
"217";"FASY";1997;1.46865939768225;NA;NA;NA;1.35790506915546;NA;NA;NA;0.279253296726823;NA;NA;NA;0.0220531416120361;NA;NA;NA;0.190141633361367;NA;NA;NA;0.0162405621077414;NA;NA;NA
"218";"FASY";1998;1.23799073564128;NA;NA;NA;0.884413544687889;NA;NA;NA;0.114575873937906;NA;NA;NA;0.0282669059641664;NA;NA;NA;0.0925498637746718;NA;NA;NA;0.0319611861825815;NA;NA;NA
"219";"FASY";1999;1.56390956051074;NA;NA;NA;1.40689996312201;NA;NA;NA;0.328386555535194;NA;NA;NA;0.0934702046942913;NA;NA;NA;0.20997797048312;NA;NA;NA;0.066436994203109;NA;NA;NA
"220";"FASY";2000;1.13810135018802;NA;NA;NA;0.780311698214142;NA;NA;NA;0.0443694191074923;NA;NA;NA;0.23286371880946;NA;NA;NA;0.0389854726911292;NA;NA;NA;0.298423975114564;NA;NA;NA
"221";"FASY";2001;1.53057751634454;NA;NA;NA;1.27213174138449;NA;NA;NA;0.18696588627602;NA;NA;NA;0.0644722774158919;NA;NA;NA;0.122153817287574;NA;NA;NA;0.0506805036919565;NA;NA;NA
"222";"FASY";2002;1.32449345150173;NA;NA;NA;0.991786530148667;NA;NA;NA;0.0146893339094724;NA;NA;NA;0.0654309208078758;NA;NA;NA;0.0110905296608432;NA;NA;NA;0.0659727862991524;NA;NA;NA
"223";"FASY";2003;1.17109240084768;NA;NA;NA;0.95829282781724;NA;NA;NA;0.170012714610048;NA;NA;NA;0.123350524723534;NA;NA;NA;0.145174466580934;NA;NA;NA;0.128719031534961;NA;NA;NA
"224";"FASY";2004;1.28827491067558;NA;NA;NA;1.06706245513471;NA;NA;NA;0.262666797725231;NA;NA;NA;0.119355586817909;NA;NA;NA;0.203890330820373;NA;NA;NA;0.111854358893024;NA;NA;NA
"225";"FASY";2005;1.47700989630143;NA;NA;NA;1.2593481461841;NA;NA;NA;0.100100619773706;NA;NA;NA;0.306004132275583;NA;NA;NA;0.0677724773709145;NA;NA;NA;0.242986129929832;NA;NA;NA
"226";"FASY";2006;1.34527149099259;NA;NA;NA;0.964271153895628;NA;NA;NA;0.156033093988909;NA;NA;NA;0.0645680722315549;NA;NA;NA;0.115986323231888;NA;NA;NA;0.0669604933951428;NA;NA;NA
"227";"FASY";2007;1.36191058043595;NA;NA;NA;0.888340141382275;NA;NA;NA;0.278247115230989;NA;NA;NA;0.0435732607716415;NA;NA;NA;0.204306449504139;NA;NA;NA;0.0490501990643366;NA;NA;NA
"228";"FASY";2008;1.40570528481328;NA;NA;NA;1.00272754982856;NA;NA;NA;0.27608137467966;NA;NA;NA;0.0816015945296857;NA;NA;NA;0.196400609475073;NA;NA;NA;0.0813796275405394;NA;NA;NA
"229";"FASY";2009;1.38277492950631;NA;NA;NA;1.21727209161974;NA;NA;NA;0.152316338516252;NA;NA;NA;0.143084524706409;NA;NA;NA;0.110152661337759;NA;NA;NA;0.117545227309053;NA;NA;NA
"230";"FASY";2010;1.20626815926736;NA;NA;NA;0.903271216757992;NA;NA;NA;0.185180622706926;NA;NA;NA;0.0537066023961539;NA;NA;NA;0.153515303611593;NA;NA;NA;0.0594578919373927;NA;NA;NA
"231";"FASY";2011;1.13383152140869;NA;NA;NA;0.911499101636666;NA;NA;NA;0.307154120557605;NA;NA;NA;0.117921309299039;NA;NA;NA;0.270899260390991;NA;NA;NA;0.129370735623658;NA;NA;NA
"232";"FASY";2012;1.18706648565671;NA;NA;NA;1.04664964194979;NA;NA;NA;0.327859268258324;NA;NA;NA;0.0795616433804338;NA;NA;NA;0.276192843635836;NA;NA;NA;0.0760155454046875;NA;NA;NA
"233";"FASY";2013;1.1947518433848;NA;NA;NA;0.944068073808057;NA;NA;NA;0.554371261800882;NA;NA;NA;0.195613107759021;NA;NA;NA;0.464005362176564;NA;NA;NA;0.207202333376218;NA;NA;NA
"234";"FASY";2014;1.16640904335134;NA;NA;NA;1.08063732478604;NA;NA;NA;0.424216130540086;NA;NA;NA;0.144910010522645;NA;NA;NA;0.363694137110959;NA;NA;NA;0.134096803061412;NA;NA;NA
"235";"FASY";2015;1.09959499099778;NA;NA;NA;0.839991012528445;NA;NA;NA;0.582355917271211;NA;NA;NA;0.0828529118985374;NA;NA;NA;0.529609467157336;NA;NA;NA;0.0986354742643531;NA;NA;NA
"236";"FASY";2016;1.17217198510551;NA;NA;NA;1.01777177344846;NA;NA;NA;0.301033071295999;NA;NA;NA;0.166531259269212;NA;NA;NA;0.25681646987059;NA;NA;NA;0.163623381600536;NA;NA;NA
"237";"FASY";2017;1.30687286531956;NA;NA;NA;1.22556799606955;NA;NA;NA;0.129889871714887;NA;NA;NA;0.0535287154157733;NA;NA;NA;0.0993898298463221;NA;NA;NA;0.043676658975628;NA;NA;NA
"238";"FASY";2018;1.06355705778257;NA;NA;NA;0.856041508744656;NA;NA;NA;0.118698992221125;NA;NA;NA;0.0560818370215432;NA;NA;NA;0.111605664550432;NA;NA;NA;0.0655129879201589;NA;NA;NA
"239";"FASY";2019;1.09527168132616;NA;NA;NA;0.955899246656591;NA;NA;NA;0.537041052198352;NA;NA;NA;0.344030161228578;NA;NA;NA;0.490326794122989;NA;NA;NA;0.359902115659028;NA;NA;NA
"240";"FASY";2020;1.20920303877712;NA;NA;NA;1.17190993790839;NA;NA;NA;0.175644593582852;NA;NA;NA;0.111594368057565;NA;NA;NA;0.145256493698928;NA;NA;NA;0.0952243550871641;NA;NA;NA
"241";"QUSP";1961;1.29844565782262;NA;NA;NA;1.0643332217394;NA;NA;NA;0.458836191446526;NA;NA;NA;0.406338627220357;NA;NA;NA;0.353373426667663;NA;NA;NA;0.381777641551291;NA;NA;NA
"242";"QUSP";1962;1.04438656385786;NA;NA;NA;0.926487207898841;NA;NA;NA;0.217813204863362;NA;NA;NA;0.12525687278009;NA;NA;NA;0.208556115523722;NA;NA;NA;0.135195469200441;NA;NA;NA
"243";"QUSP";1963;1.27544144693751;NA;NA;NA;1.14526941413002;NA;NA;NA;0.324603445857855;NA;NA;NA;0.134870099668566;NA;NA;NA;0.254502820680062;NA;NA;NA;0.117762770929334;NA;NA;NA
"244";"QUSP";1964;0.892668847547157;NA;NA;NA;0.846231292436963;NA;NA;NA;0.0833827652188761;NA;NA;NA;0.00619605987575159;NA;NA;NA;0.0934083960115694;NA;NA;NA;0.00732194605792499;NA;NA;NA
"245";"QUSP";1965;1.15114590382512;NA;NA;NA;0.984762464491711;NA;NA;NA;0.306516237493539;NA;NA;NA;0.173349645771875;NA;NA;NA;0.266270536580135;NA;NA;NA;0.17603193868823;NA;NA;NA
"246";"QUSP";1966;1.04008428779585;NA;NA;NA;1.01932129119684;NA;NA;NA;0.308434290396927;NA;NA;NA;0.0919182178233058;NA;NA;NA;0.296547399106049;NA;NA;NA;0.0901759029435945;NA;NA;NA
"247";"QUSP";1967;1.5681485953877;NA;NA;NA;1.36245816012287;NA;NA;NA;0.104808881763205;NA;NA;NA;0.215332894869768;NA;NA;NA;0.0668360651990973;NA;NA;NA;0.158047344991753;NA;NA;NA
"248";"QUSP";1968;1.0009164873356;NA;NA;NA;0.769645048387373;NA;NA;NA;0.0936902803761846;NA;NA;NA;0.171924608013066;NA;NA;NA;0.0936044930437547;NA;NA;NA;0.223381685327928;NA;NA;NA
"249";"QUSP";1969;1.30759661940105;NA;NA;NA;1.18700293303311;NA;NA;NA;0.20103426840867;NA;NA;NA;0.314861637213444;NA;NA;NA;0.153743337529241;NA;NA;NA;0.265257674139767;NA;NA;NA
"250";"QUSP";1970;1.0307833639716;NA;NA;NA;0.866453140880708;NA;NA;NA;0.207357527078204;NA;NA;NA;0.0459499515080148;NA;NA;NA;0.201164991913778;NA;NA;NA;0.0530322406833322;NA;NA;NA
"251";"QUSP";1971;0.967236101260037;NA;NA;NA;1.00959609179644;NA;NA;NA;0.171349355166421;NA;NA;NA;0.0203913343586119;NA;NA;NA;0.177153597702982;NA;NA;NA;0.0201975171301706;NA;NA;NA
"252";"QUSP";1972;1.12922407861885;NA;NA;NA;1.04709710728459;NA;NA;NA;0.308402947607316;NA;NA;NA;0.166876907835263;NA;NA;NA;0.273110495469175;NA;NA;NA;0.15937099498634;NA;NA;NA
"253";"QUSP";1973;0.960146437613579;NA;NA;NA;0.939958549253568;NA;NA;NA;0.0591664029850286;NA;NA;NA;0.220786387576686;NA;NA;NA;0.0616222699654912;NA;NA;NA;0.234889493533534;NA;NA;NA
"254";"QUSP";1974;1.10343104153555;NA;NA;NA;0.934979604626884;NA;NA;NA;0.0630627515449696;NA;NA;NA;0.0430307841579234;NA;NA;NA;0.0571515112147021;NA;NA;NA;0.0460232329614242;NA;NA;NA
"255";"QUSP";1975;1.09615574043136;NA;NA;NA;1.11752134194817;NA;NA;NA;0.00428023335451196;NA;NA;NA;0.00888816776938591;NA;NA;NA;0.00390476754044787;NA;NA;NA;0.00795346579591154;NA;NA;NA
"256";"QUSP";1976;0.81170467712987;NA;NA;NA;0.744350069840895;NA;NA;NA;0.0651766581630322;NA;NA;NA;0.00879486971192301;NA;NA;NA;0.0802960239104352;NA;NA;NA;0.0118155019637506;NA;NA;NA
"257";"QUSP";1977;0.999355018380468;NA;NA;NA;1.07177272154339;NA;NA;NA;0.217983749325387;NA;NA;NA;0.149192238843407;NA;NA;NA;0.218124435577105;NA;NA;NA;0.139201377161909;NA;NA;NA
"258";"QUSP";1978;0.784247334148045;NA;NA;NA;0.895217712002962;NA;NA;NA;0.0483699571149879;NA;NA;NA;0.0606493406859233;NA;NA;NA;0.0616769162084993;NA;NA;NA;0.0677481464818501;NA;NA;NA
"259";"QUSP";1979;0.939523794368513;NA;NA;NA;0.987853502517647;NA;NA;NA;0.105434035698337;NA;NA;NA;0.182034735373269;NA;NA;NA;0.112220718975195;NA;NA;NA;0.184273006988723;NA;NA;NA
"260";"QUSP";1980;1.26418744888211;NA;NA;NA;1.37095760582251;NA;NA;NA;0.250132637028101;NA;NA;NA;0.344439424483408;NA;NA;NA;0.197860402149449;NA;NA;NA;0.251240025964743;NA;NA;NA
"261";"QUSP";1981;1.37872897113645;NA;NA;NA;1.20344541526066;NA;NA;NA;0.0388943144477978;NA;NA;NA;0.0394482313119587;NA;NA;NA;0.0282102684878944;NA;NA;NA;0.032779410525582;NA;NA;NA
"262";"QUSP";1982;1.62454453606723;NA;NA;NA;1.50764452479014;NA;NA;NA;0.0917780346325119;NA;NA;NA;0.0161026224259904;NA;NA;NA;0.056494625167182;NA;NA;NA;0.0106806492918029;NA;NA;NA
"263";"QUSP";1983;1.12520192041819;NA;NA;NA;0.84354275171184;NA;NA;NA;0.28086344203702;NA;NA;NA;0.42053911222297;NA;NA;NA;0.249611591431194;NA;NA;NA;0.498539180580417;NA;NA;NA
"264";"QUSP";1984;1.16874643348641;NA;NA;NA;1.03828231785615;NA;NA;NA;0.0614101995077129;NA;NA;NA;0.0380275181670831;NA;NA;NA;0.0525436465500255;NA;NA;NA;0.0366254124847301;NA;NA;NA
"265";"QUSP";1985;1.11222245248651;NA;NA;NA;1.1550485886289;NA;NA;NA;0.288242832356437;NA;NA;NA;0.154069851947541;NA;NA;NA;0.259159336077091;NA;NA;NA;0.133388199824935;NA;NA;NA
"266";"QUSP";1986;1.08580224308729;NA;NA;NA;1.03835365018491;NA;NA;NA;0.212104058530199;NA;NA;NA;0.000532655475883843;NA;NA;NA;0.195343175868856;NA;NA;NA;0.000512980790108443;NA;NA;NA
"267";"QUSP";1987;1.09224606262708;NA;NA;NA;0.94571114969022;NA;NA;NA;0.115175774144942;NA;NA;NA;0.042137733093843;NA;NA;NA;0.105448559702674;NA;NA;NA;0.0445566631075945;NA;NA;NA
"268";"QUSP";1988;1.14966313232144;NA;NA;NA;1.01043079426657;NA;NA;NA;0.41526522167656;NA;NA;NA;0.42890509885299;NA;NA;NA;0.361206000263784;NA;NA;NA;0.424477461778382;NA;NA;NA
"269";"QUSP";1989;1.05096169806976;NA;NA;NA;0.862920053611082;NA;NA;NA;0.35130720946379;NA;NA;NA;0.184426336017836;NA;NA;NA;0.334272133902706;NA;NA;NA;0.213723548602287;NA;NA;NA
"270";"QUSP";1990;0.980535608841544;NA;NA;NA;0.964289185809833;NA;NA;NA;0.0625315602216225;NA;NA;NA;0.203932749040168;NA;NA;NA;0.0637728601162181;NA;NA;NA;0.211485052452289;NA;NA;NA
"271";"QUSP";1991;1.19223901392805;NA;NA;NA;1.15256556695134;NA;NA;NA;0.126565360066769;NA;NA;NA;0.0831605525778748;NA;NA;NA;0.10615770712768;NA;NA;NA;0.0721525568370424;NA;NA;NA
"272";"QUSP";1992;0.942041516619714;NA;NA;NA;0.911451027635385;NA;NA;NA;0.0572652041595795;NA;NA;NA;0.245581895372286;NA;NA;NA;0.0607884081001671;NA;NA;NA;0.269440582023819;NA;NA;NA
"273";"QUSP";1993;0.770115509451463;NA;NA;NA;0.749670946240121;NA;NA;NA;0.13590383248598;NA;NA;NA;0.0373631522604581;NA;NA;NA;0.176472010780281;NA;NA;NA;0.0498394028044547;NA;NA;NA
"274";"QUSP";1994;1.04688318937435;NA;NA;NA;1.12146009692901;NA;NA;NA;0.0967457126206038;NA;NA;NA;0.046518227965617;NA;NA;NA;0.0924130921219794;NA;NA;NA;0.0414800563060619;NA;NA;NA
"275";"QUSP";1995;1.11927612483854;NA;NA;NA;1.11818414679102;NA;NA;NA;0.304322485001417;NA;NA;NA;0.137849976056824;NA;NA;NA;0.271892233067436;NA;NA;NA;0.123280209661733;NA;NA;NA
"276";"QUSP";1996;0.759005947836787;NA;NA;NA;0.707692718157502;NA;NA;NA;0.022896633245605;NA;NA;NA;0.294244350787748;NA;NA;NA;0.0301666058228684;NA;NA;NA;0.415779819741288;NA;NA;NA
"277";"QUSP";1997;1.09947146116869;NA;NA;NA;1.21935328261843;NA;NA;NA;0.069411620599647;NA;NA;NA;0.00210207184446105;NA;NA;NA;0.0631318074648938;NA;NA;NA;0.00172392355392448;NA;NA;NA
"278";"QUSP";1998;0.747539006515042;NA;NA;NA;0.810288013736418;NA;NA;NA;0.194532388196968;NA;NA;NA;0.285684469225521;NA;NA;NA;0.260230418080603;NA;NA;NA;0.352571510848552;NA;NA;NA
"279";"QUSP";1999;0.928419576302558;NA;NA;NA;1.04835541942375;NA;NA;NA;0.0990019829430912;NA;NA;NA;0.32149282384725;NA;NA;NA;0.106634958449894;NA;NA;NA;0.306663959465164;NA;NA;NA
"280";"QUSP";2000;0.706291047741867;NA;NA;NA;0.797820594585819;NA;NA;NA;0.0919567142571571;NA;NA;NA;0.13005101015812;NA;NA;NA;0.130196630059461;NA;NA;NA;0.16300783790325;NA;NA;NA
"281";"QUSP";2001;1.06283631408538;NA;NA;NA;1.22230278410324;NA;NA;NA;0.0944866866632505;NA;NA;NA;0.0693289532494565;NA;NA;NA;0.0889005065136121;NA;NA;NA;0.0567199503683703;NA;NA;NA
"282";"QUSP";2002;1.11025201449372;NA;NA;NA;1.05985637281569;NA;NA;NA;0.235543572979712;NA;NA;NA;0.0706324740699738;NA;NA;NA;0.21215324980709;NA;NA;NA;0.066643439509003;NA;NA;NA
"283";"QUSP";2003;0.933186730204239;NA;NA;NA;1.00442331418094;NA;NA;NA;0.0376820975405453;NA;NA;NA;0.0437454069021056;NA;NA;NA;0.0403800186188868;NA;NA;NA;0.0435527593639917;NA;NA;NA
"284";"QUSP";2004;0.799284129070503;NA;NA;NA;0.795660595648205;NA;NA;NA;0.119911968791607;NA;NA;NA;0.056565760827687;NA;NA;NA;0.150024208451448;NA;NA;NA;0.0710928266864897;NA;NA;NA
"285";"QUSP";2005;0.780359364626777;NA;NA;NA;0.993595999619742;NA;NA;NA;0.184377159224604;NA;NA;NA;0.152217509073942;NA;NA;NA;0.236272117158209;NA;NA;NA;0.153198592921265;NA;NA;NA
"286";"QUSP";2006;0.821031047079262;NA;NA;NA;0.976022881284808;NA;NA;NA;0.0275376490616672;NA;NA;NA;0.0251841668530791;NA;NA;NA;0.0335403261053644;NA;NA;NA;0.0258028447242214;NA;NA;NA
"287";"QUSP";2007;0.804501910792363;NA;NA;NA;0.964985277302628;NA;NA;NA;0.357654704743694;NA;NA;NA;0.391582222671325;NA;NA;NA;0.444566631782684;NA;NA;NA;0.405790877728097;NA;NA;NA
"288";"QUSP";2008;0.879217051199476;NA;NA;NA;1.0190795386326;NA;NA;NA;0.0953922469217397;NA;NA;NA;0.0735574060321858;NA;NA;NA;0.108496811784531;NA;NA;NA;0.0721802403479568;NA;NA;NA
"289";"QUSP";2009;1.13125688163763;NA;NA;NA;1.22504015409973;NA;NA;NA;0.0740322196809698;NA;NA;NA;0.129206676093162;NA;NA;NA;0.0654424480263045;NA;NA;NA;0.105471380395784;NA;NA;NA
"290";"QUSP";2010;0.882372221696004;NA;NA;NA;0.951478831223362;NA;NA;NA;0.105199082893293;NA;NA;NA;0.115727983760916;NA;NA;NA;0.119223022106352;NA;NA;NA;0.121629593810426;NA;NA;NA
"291";"QUSP";2011;0.884557147264823;NA;NA;NA;0.933110104649526;NA;NA;NA;0.0513244363534801;NA;NA;NA;0.111730542534995;NA;NA;NA;0.058022747893884;NA;NA;NA;0.119739934203114;NA;NA;NA
"292";"QUSP";2012;0.679960596047235;NA;NA;NA;0.847248972813521;NA;NA;NA;0.21431903006856;NA;NA;NA;0.294895998406768;NA;NA;NA;0.315193308721778;NA;NA;NA;0.348062975429153;NA;NA;NA
"293";"QUSP";2013;0.667462168319053;NA;NA;NA;0.887586039212237;NA;NA;NA;0.0568598006820256;NA;NA;NA;0.136273833111464;NA;NA;NA;0.0851880501710265;NA;NA;NA;0.153533096613835;NA;NA;NA
"294";"QUSP";2014;0.682935180180504;NA;NA;NA;0.840193799384307;NA;NA;NA;0.0988694163245843;NA;NA;NA;0.00246628266565637;NA;NA;NA;0.144771303622772;NA;NA;NA;0.00293537356198493;NA;NA;NA
"295";"QUSP";2015;0.708475139353237;NA;NA;NA;0.930430110734784;NA;NA;NA;0.0295140564322667;NA;NA;NA;0.0216488249840645;NA;NA;NA;0.0416585632901811;NA;NA;NA;0.0232675455515599;NA;NA;NA
"296";"QUSP";2016;0.913084054515248;NA;NA;NA;1.01580826382603;NA;NA;NA;0.443214062306145;NA;NA;NA;0.339870770645214;NA;NA;NA;0.48540335373773;NA;NA;NA;0.334581616185218;NA;NA;NA
"297";"QUSP";2017;0.740126286392342;NA;NA;NA;0.891301346350942;NA;NA;NA;0.277536179582483;NA;NA;NA;0.155152458187483;NA;NA;NA;0.374984897422439;NA;NA;NA;0.174074075869726;NA;NA;NA
"298";"QUSP";2018;0.747479710043453;NA;NA;NA;0.915816726130861;NA;NA;NA;0.140944600480805;NA;NA;NA;0.0482287502481138;NA;NA;NA;0.188559767692706;NA;NA;NA;0.0526620107189683;NA;NA;NA
"299";"QUSP";2019;0.65983296092991;NA;NA;NA;0.893556708633377;NA;NA;NA;0.059595917365699;NA;NA;NA;0.0248851585508605;NA;NA;NA;0.090319703462085;NA;NA;NA;0.0278495570683145;NA;NA;NA
"300";"QUSP";2020;0.765900328391391;NA;NA;NA;1.05277130852653;NA;NA;NA;0.0740231845817547;NA;NA;NA;0.109057383642378;NA;NA;NA;0.0966485870781966;NA;NA;NA;0.103590763501159;NA;NA;NA
