"site_code";"species";"elevation";"coord_x";"coord_y";"management_type";"site_category";"sample_depth";"year";"max_cambial_age";"cambial_age_range";"cambial_age";"cv_TRW";"sd_RWI";"cv_RWI";"mid_TRW";"mean_temp";"resid_temp";"mean_cwb";"last5";"normal_temp";"normal_cwb";"max_age";"max_range";"median_age";"median_range";"sox";"sothf";"nox";"nh";"nsum";"pH_FH";"C.N_FH";"pH_L1";"C.N_L1";"resid_cwb";"log_cv_TRW";"log_sd_RWI";"log_cv_RWI"
"P800052QURO";"QUSP";-0.995604374325183;16.3904883;49.26121;"Managed";"moderate";7;1961;-0.307555446417578;-0.995604374325183;-0.239041251474815;0.184114628923831;0.43833947094011;0.251817635501696;2.8459696072707;0.161871806934687;-0.331450789018432;0.138566551245988;0.399078442091661;0.995604374325183;-0.995604374325182;0.995604374325183;-0.995604374325183;0.995604374325183;-0.995604374325183;0.175651354155413;0.27441468056721;-0.318098002705925;-0.180432136176144;-0.24044880416824;0.995604374325183;-0.995604374325184;0.995604374325183;-0.995604374325183;-0.655288746898081;-1.69219673206499;-0.824761620991673;-1.37905012208933
"P800052QURO";"QUSP";-0.995604374325183;16.3904883;49.26121;"Managed";"moderate";7;1962;-0.26911101561538;-0.995604374325183;-0.202265674324843;0.272549622310276;0.472532865703524;0.380649408295015;0.684289880976042;-0.82135033759979;-1.43586747834119;-0.701125486740793;1.70440365636913;0.995604374325183;-0.995604374325182;0.995604374325183;-0.995604374325183;0.995604374325183;-0.995604374325183;0.210694300883326;0.317381709457263;-0.265902744276868;-0.217732754172564;-0.241700176543032;0.995604374325183;-0.995604374325184;0.995604374325183;-0.995604374325183;0.284427732558738;-1.29993458123587;-0.749647977422823;-0.965876515690561
"P800052QURO";"QUSP";-0.995604374325183;16.3904883;49.26121;"Managed";"moderate";7;1963;-0.230666584813183;-0.995604374325183;-0.165490097174872;0.244353809818716;0.33525659244944;0.225135691451698;1.85743287293209;0.627476184448727;0.191545207366221;-0.0647338614079113;2.08728385889837;0.995604374325183;-0.995604374325182;0.995604374325183;-0.995604374325183;0.995604374325183;-0.995604374325183;0.0123838312754883;0.166872116454976;-0.539204836288403;-0.509290117104667;-0.531354089198884;0.995604374325183;-0.995604374325184;0.995604374325183;-0.995604374325183;-0.427771110182979;-1.40913806374146;-1.09285909273497;-1.49105198543457
"P800052QURO";"QUSP";-0.995604374325183;16.3904883;49.26121;"Managed";"moderate";7;1964;-0.192222154010986;-0.995604374325183;-0.1287145200249;0.25679725069412;0.388274730773161;0.36362056422492;0.0193103508486862;0.323820332142397;-0.149540063100728;-0.69591677775816;2.50719860482699;0.995604374325183;-0.995604374325182;0.995604374325183;-0.995604374325183;0.995604374325183;-0.995604374325183;0.0910840305774609;0.23862068647386;-0.429787235005189;-0.402758219558159;-0.421592038247584;0.995604374325183;-0.995604374325184;0.995604374325183;-0.995604374325183;0.278598560140466;-1.35946841324342;-0.946042120918458;-1.01164436100386
"P800052QURO";"QUSP";-0.995604374325183;16.3904883;49.26121;"Managed";"moderate";7;1965;-0.153777723208789;-0.995604374325183;-0.0919389428749287;0.198013821482942;0.37597165083198;0.273103273089977;1.31750919473914;-1.21715143261258;-1.88045605622686;1.40932954419776;2.2291546482284;0.995604374325183;-0.995604374325182;0.995604374325183;-0.995604374325183;0.995604374325183;-0.995604374325183;0.615537930390534;0.667381960723914;0.333895112367749;0.301894980148758;0.320835074629266;0.995604374325183;-0.995604374325184;0.995604374325183;-0.995604374325183;-2.07742552078452;-1.61941844525449;-0.978241535158176;-1.29790526562381
"P800052QURO";"QUSP";-0.995604374325183;16.3904883;49.26121;"Managed";"moderate";7;1966;-0.115333292406592;-0.995604374325183;-0.0551633657249572;0.36956160776785;0.522628095360615;0.3859084894686;1.25200374848778;-0.221667623656936;-0.762266297510983;0.942342033277204;1.77220535890035;0.995604374325183;-0.995604374325182;0.995604374325183;-0.995604374325183;0.995604374325183;-0.995604374325183;0.732620163110626;0.768523649487793;0.458080437283434;0.481501772256412;0.481121884528935;0.995604374325183;-0.995604374325184;0.995604374325183;-0.995604374325183;-1.55481027631381;-0.995437819696984;-0.648885166604717;-0.952155011539313
"P800052QURO";"QUSP";-0.995604374325183;16.3904883;49.26121;"Managed";"moderate";7;1967;-0.0768888616043944;-0.995604374325183;-0.0183877885749857;0.274652086896267;0.255152926528719;0.166819522860343;2.14525983373349;0.245086241308124;-0.237979124832029;-0.453438357890227;1.31468630736615;0.995604374325183;-0.995604374325182;0.995604374325183;-0.995604374325183;0.995604374325183;-0.995604374325183;-0.00319347331300312;0.157078902448597;-0.575050133928191;-0.398744453835982;-0.478824344906025;0.995604374325183;-0.995604374325184;0.995604374325183;-0.995604374325183;0.00723601678604902;-1.29225012083801;-1.36589220170169;-1.79084275237931
"P800052QURO";"QUSP";-0.995604374325183;16.3904883;49.26121;"Managed";"moderate";7;1968;-0.0384444308021972;-0.995604374325183;0.0183877885749857;0.238064815701798;0.266443036620735;0.272917451630073;-0.296306799271471;-0.0432122296067923;-0.561814022728315;-0.58517831550877;1.73403129108865;0.995604374325183;-0.995604374325182;0.995604374325183;-0.995604374325183;0.995604374325183;-0.995604374325183;0.101449324676869;0.254090449266424;-0.413768575843557;-0.387795345128808;-0.405908040390315;0.995604374325183;-0.995604374325184;0.995604374325183;-0.995604374325183;0.154668889287618;-1.43521230750557;-1.32259480448688;-1.29858590450313
"P800052QURO";"QUSP";-0.995604374325183;16.3904883;49.26121;"Managed";"moderate";7;1969;0;-0.995604374325183;0.0551633657249572;0.21603353078979;0.476240883076433;0.310799393972658;1.9130132515696;0.0960512804170361;-0.405384526567187;-0.861292475614902;1.11583929742166;0.995604374325183;-0.995604374325182;0.995604374325183;-0.995604374325183;0.995604374325183;-0.995604374325183;0.00190571975110868;0.184171297330912;-0.572782216461192;-0.478459166462837;-0.526390442872133;0.995604374325183;-0.995604374325184;0.995604374325183;-0.995604374325183;0.463673875312263;-1.53232164820778;-0.741831495871056;-1.16860761038547
"P800052QURO";"QUSP";-0.995604374325183;16.3904883;49.26121;"Managed";"moderate";7;1970;0.0384444308021972;-0.995604374325183;0.0919389428749287;0.183405891566041;0.217504358698361;0.186758131905125;0.499683623358597;-0.635119569051881;-1.22668141597161;-0.280658825085801;1.65939244208372;0.995604374325183;-0.995604374325182;0.995604374325183;-0.995604374325183;0.995604374325183;-0.995604374325183;0.761546859961121;0.827846678256041;0.538567899799907;0.647713583961131;0.615308143907156;0.995604374325183;-0.995604374325184;0.995604374325183;-0.995604374325183;-0.18612508102601;-1.69605359554248;-1.52553638866173;-1.67794091157922
