"Date","Year","Month","Temp","Prec"
"1",1961-01-01,1961,1,-4.73634958267212,23.8256759643555
"2",1961-02-01,1961,2,0.63349586725235,39.6766357421875
"3",1961-03-01,1961,3,4.12560653686523,36.9741973876953
"4",1961-04-01,1961,4,9.92110252380371,23.376106262207
"5",1961-05-01,1961,5,9.56817531585693,80.3657455444336
"6",1961-06-01,1961,6,15.7137546539307,139.166519165039
"7",1961-07-01,1961,7,14.5224142074585,77.4470138549805
"8",1961-08-01,1961,8,14.9519443511963,44.0919532775879
"9",1961-09-01,1961,9,14.4498147964478,47.5875396728516
"10",1961-10-01,1961,10,8.69792556762695,43.101619720459
"11",1961-11-01,1961,11,2.18899846076965,50.6204299926758
"12",1961-12-01,1961,12,-4.20909976959229,34.0887069702148
"13",1962-01-01,1962,1,-2.56119728088379,33.6267547607422
"14",1962-02-01,1962,2,-3.18700051307678,63.5071029663086
"15",1962-03-01,1962,3,-2.11360192298889,39.6298751831055
"16",1962-04-01,1962,4,8.22230625152588,28.5762310028076
"17",1962-05-01,1962,5,9.55307865142822,129.834014892578
"18",1962-06-01,1962,6,13.4935445785522,39.2244644165039
"19",1962-07-01,1962,7,14.9906959533691,50.0904350280762
"20",1962-08-01,1962,8,16.9677314758301,26.5763111114502
"21",1962-09-01,1962,9,11.5096578598022,37.7785568237305
"22",1962-10-01,1962,10,7.30964088439941,42.3030815124512
"23",1962-11-01,1962,11,1.7027633190155,63.4757919311523
"24",1962-12-01,1962,12,-6.06271362304688,43.7080154418945
"25",1963-01-01,1963,1,-9.12059020996094,20.0344066619873
"26",1963-02-01,1963,2,-7.01742649078369,17.0643367767334
"27",1963-03-01,1963,3,-0.100560314953327,35.5943832397461
"28",1963-04-01,1963,4,7.58365297317505,24.0418014526367
"29",1963-05-01,1963,5,11.8904981613159,95.5062484741211
"30",1963-06-01,1963,6,15.726203918457,70.8695907592773
"31",1963-07-01,1963,7,18.0181713104248,22.8296432495117
"32",1963-08-01,1963,8,16.3013305664062,101.290168762207
"33",1963-09-01,1963,9,13.6817655563354,63.7206077575684
"34",1963-10-01,1963,10,6.88098049163818,23.490364074707
"35",1963-11-01,1963,11,5.63864231109619,57.7866096496582
"36",1963-12-01,1963,12,-6.43690347671509,5.61731338500977
"37",1964-01-01,1964,1,-6.75744533538818,4.76315069198608
"38",1964-02-01,1964,2,-3.24159359931946,22.0253200531006
"39",1964-03-01,1964,3,-1.78119325637817,36.7907676696777
"40",1964-04-01,1964,4,8.19626522064209,32.1760330200195
"41",1964-05-01,1964,5,12.3265161514282,56.1304016113281
"42",1964-06-01,1964,6,17.254524230957,122.632942199707
"43",1964-07-01,1964,7,17.7065143585205,39.7897872924805
"44",1964-08-01,1964,8,15.0304260253906,112.088638305664
"45",1964-09-01,1964,9,12.5248517990112,13.8909797668457
"46",1964-10-01,1964,10,6.57514333724976,96.6594314575195
"47",1964-11-01,1964,11,3.18472027778625,30.0404796600342
"48",1964-12-01,1964,12,-2.95244431495667,28.8022975921631
"49",1965-01-01,1965,1,-2.20918822288513,52.4028396606445
"50",1965-02-01,1965,2,-5.47256803512573,17.6455574035645
"51",1965-03-01,1965,3,0.120410308241844,36.4734115600586
"52",1965-04-01,1965,4,5.63928890228271,54.1216583251953
"53",1965-05-01,1965,5,9.74007320404053,108.192031860352
"54",1965-06-01,1965,6,14.8195705413818,89.4431457519531
"55",1965-07-01,1965,7,15.3334989547729,99.4481430053711
"56",1965-08-01,1965,8,14.252326965332,55.3059577941895
"57",1965-09-01,1965,9,12.6780242919922,50.9692611694336
"58",1965-10-01,1965,10,6.22511005401611,10.8161849975586
"59",1965-11-01,1965,11,-1.21543407440186,37.5048332214355
"60",1965-12-01,1965,12,-0.955713927745819,58.6109657287598
"61",1966-01-01,1966,1,-6.36313343048096,12.6556797027588
"62",1966-02-01,1966,2,3.41054558753967,45.8786964416504
"63",1966-03-01,1966,3,1.63533413410187,20.2485847473145
"64",1966-04-01,1966,4,8.40174293518066,35.4080009460449
"65",1966-05-01,1966,5,11.9397020339966,61.4386177062988
"66",1966-06-01,1966,6,15.7238988876343,103.640937805176
"67",1966-07-01,1966,7,15.6747207641602,149.597122192383
"68",1966-08-01,1966,8,15.1480407714844,91.2648086547852
"69",1966-09-01,1966,9,12.0491876602173,29.3665504455566
"70",1966-10-01,1966,10,10.793176651001,25.5542621612549
"71",1966-11-01,1966,11,1.17440104484558,36.1422691345215
"72",1966-12-01,1966,12,-1.29646468162537,86.9596252441406
"73",1967-01-01,1967,1,-3.84086585044861,31.2510585784912
"74",1967-02-01,1967,2,-0.870691120624542,38.9434852600098
"75",1967-03-01,1967,3,3.25726866722107,40.7052688598633
"76",1967-04-01,1967,4,6.3267035484314,25.5352020263672
"77",1967-05-01,1967,5,12.3098096847534,47.9781494140625
"78",1967-06-01,1967,6,14.8301734924316,57.6321105957031
"79",1967-07-01,1967,7,18.0152587890625,69.2945327758789
"80",1967-08-01,1967,8,16.0461940765381,47.7495193481445
"81",1967-09-01,1967,9,13.557258605957,110.92741394043
"82",1967-10-01,1967,10,9.48244762420654,17.5302505493164
"83",1967-11-01,1967,11,2.01354026794434,23.437442779541
"84",1967-12-01,1967,12,-2.42065167427063,74.4123229980469
"85",1968-01-01,1968,1,-4.86567354202271,54.5044212341309
"86",1968-02-01,1968,2,-1.10600805282593,27.0143413543701
"87",1968-03-01,1968,3,2.57331442832947,36.0866050720215
"88",1968-04-01,1968,4,8.70176315307617,26.9020366668701
"89",1968-05-01,1968,5,10.9456872940063,52.8967704772949
"90",1968-06-01,1968,6,16.1321353912354,40.2701530456543
"91",1968-07-01,1968,7,15.6873998641968,59.9076118469238
"92",1968-08-01,1968,8,15.1746444702148,92.7282943725586
