"Date","Year","Month","Temp","Prec"
"1",1961-01-01,1961,1,-3.85702252388,24.9534873962402
"2",1961-02-01,1961,2,1.55329155921936,25.7944526672363
"3",1961-03-01,1961,3,5.17209434509277,20.06640625
"4",1961-04-01,1961,4,10.9286527633667,33.6930503845215
"5",1961-05-01,1961,5,10.9678688049316,76.7722091674805
"6",1961-06-01,1961,6,16.9087505340576,122.65616607666
"7",1961-07-01,1961,7,15.7452430725098,83.2473373413086
"8",1961-08-01,1961,8,16.3665771484375,40.7522621154785
"9",1961-09-01,1961,9,15.1211595535278,36.4713745117188
"10",1961-10-01,1961,10,9.72248649597168,50.0008773803711
"11",1961-11-01,1961,11,3.08377838134766,54.9140357971191
"12",1961-12-01,1961,12,-3.21565175056458,35.3053092956543
"13",1962-01-01,1962,1,-1.88501644134521,28.3413581848145
"14",1962-02-01,1962,2,-2.31557035446167,41.5463256835938
"15",1962-03-01,1962,3,-0.820268750190735,50.1763229370117
"16",1962-04-01,1962,4,9.09882926940918,35.4533081054688
"17",1962-05-01,1962,5,10.439263343811,104.555587768555
"18",1962-06-01,1962,6,14.3572731018066,31.3750820159912
"19",1962-07-01,1962,7,15.8779039382935,35.553653717041
"20",1962-08-01,1962,8,17.8398246765137,27.6952953338623
"21",1962-09-01,1962,9,12.0387916564941,34.6840591430664
"22",1962-10-01,1962,10,7.72183990478516,42.9267616271973
"23",1962-11-01,1962,11,2.91450476646423,84.1428527832031
"24",1962-12-01,1962,12,-5.26980876922607,28.9200382232666
"25",1963-01-01,1963,1,-8.82977390289307,31.4905490875244
"26",1963-02-01,1963,2,-6.83590030670166,19.5308437347412
"27",1963-03-01,1963,3,0.136990010738373,34.4887275695801
"28",1963-04-01,1963,4,8.59765529632568,25.0210380554199
"29",1963-05-01,1963,5,12.9768600463867,89.7880325317383
"30",1963-06-01,1963,6,16.7956218719482,99.6482620239258
"31",1963-07-01,1963,7,18.8930797576904,26.651086807251
"32",1963-08-01,1963,8,17.5203456878662,83.5979537963867
"33",1963-09-01,1963,9,14.2789497375488,72.425048828125
"34",1963-10-01,1963,10,7.64664745330811,19.948751449585
"35",1963-11-01,1963,11,6.48033094406128,38.1425971984863
"36",1963-12-01,1963,12,-5.65162181854248,5.32368564605713
