"Date","Year","Month","Temp","Prec"
"1",1961-01-01,1961,1,-3.53672289848328,41.7839431762695
"2",1961-02-01,1961,2,0.630693078041077,71.0819396972656
"3",1961-03-01,1961,3,4.20876836776733,47.4456558227539
"4",1961-04-01,1961,4,9.91247844696045,67.7205200195312
"5",1961-05-01,1961,5,9.88624382019043,98.8322296142578
"6",1961-06-01,1961,6,15.7949485778809,152.070846557617
"7",1961-07-01,1961,7,14.4712858200073,82.1806488037109
"8",1961-08-01,1961,8,15.2245016098022,46.379207611084
"9",1961-09-01,1961,9,13.8095769882202,10.587851524353
"10",1961-10-01,1961,10,9.95254993438721,54.7994079589844
"11",1961-11-01,1961,11,3.01611375808716,74.1522979736328
"12",1961-12-01,1961,12,-3.85683846473694,68.7945556640625
"13",1962-01-01,1962,1,-1.30919992923737,38.2381820678711
"14",1962-02-01,1962,2,-2.76187539100647,60.7326545715332
"15",1962-03-01,1962,3,-1.72565376758575,80.4976196289062
"16",1962-04-01,1962,4,8.50691413879395,76.453857421875
"17",1962-05-01,1962,5,9.38036918640137,198.108581542969
"18",1962-06-01,1962,6,12.9339447021484,54.744686126709
"19",1962-07-01,1962,7,14.808895111084,64.0785751342773
"20",1962-08-01,1962,8,16.3182582855225,39.6278686523438
"21",1962-09-01,1962,9,11.1535997390747,63.6919593811035
"22",1962-10-01,1962,10,7.34207630157471,37.8463554382324
"23",1962-11-01,1962,11,2.79976630210876,120.721885681152
"24",1962-12-01,1962,12,-5.75003480911255,69.7499465942383
"25",1963-01-01,1963,1,-9.94835376739502,31.7113628387451
"26",1963-02-01,1963,2,-7.38527727127075,29.0938282012939
"27",1963-03-01,1963,3,-0.370061665773392,43.9291725158691
"28",1963-04-01,1963,4,7.70043325424194,34.1848793029785
"29",1963-05-01,1963,5,11.8134346008301,106.204368591309
"30",1963-06-01,1963,6,15.6134433746338,78.9347534179688
"31",1963-07-01,1963,7,17.4309730529785,31.5168018341064
"32",1963-08-01,1963,8,16.4508361816406,104.398635864258
"33",1963-09-01,1963,9,13.6463680267334,97.4405364990234
"34",1963-10-01,1963,10,6.90105676651001,66.129524230957
"35",1963-11-01,1963,11,6.95040035247803,72.8893890380859
"36",1963-12-01,1963,12,-5.55172777175903,11.5622472763062
"37",1964-01-01,1964,1,-6.42833185195923,9.82280158996582
"38",1964-02-01,1964,2,-2.44650530815125,29.4855556488037
"39",1964-03-01,1964,3,-1.69460880756378,35.0944366455078
"40",1964-04-01,1964,4,7.4310154914856,28.5903434753418
"41",1964-05-01,1964,5,11.8269510269165,41.8356323242188
"42",1964-06-01,1964,6,16.9586906433105,81.1405715942383
"43",1964-07-01,1964,7,16.7320995330811,79.6119384765625
"44",1964-08-01,1964,8,14.4736604690552,78.6949462890625
"45",1964-09-01,1964,9,11.936393737793,33.7663764953613
"46",1964-10-01,1964,10,7.0838680267334,94.8484268188477
"47",1964-11-01,1964,11,3.58032393455505,62.219970703125
"48",1964-12-01,1964,12,-1.68310475349426,51.5310745239258
"49",1965-01-01,1965,1,-0.926549971103668,67.83447265625
"50",1965-02-01,1965,2,-6.01810789108276,49.2769432067871
"51",1965-03-01,1965,3,1.27589738368988,47.8515129089355
"52",1965-04-01,1965,4,5.49831533432007,116.801498413086
"53",1965-05-01,1965,5,9.81732368469238,137.102630615234
"54",1965-06-01,1965,6,14.9179983139038,159.926467895508
"55",1965-07-01,1965,7,15.2678289413452,123.522903442383
"56",1965-08-01,1965,8,14.0554523468018,63.033332824707
"57",1965-09-01,1965,9,13.2637186050415,64.8684158325195
"58",1965-10-01,1965,10,6.36735534667969,28.0248489379883
"59",1965-11-01,1965,11,0.0349235013127327,48.2028732299805
"60",1965-12-01,1965,12,-0.0296095088124275,101.83349609375
"61",1966-01-01,1966,1,-5.8053822517395,52.5744247436523
"62",1966-02-01,1966,2,4.19743490219116,56.6094131469727
"63",1966-03-01,1966,3,1.604865193367,75.6559448242188
"64",1966-04-01,1966,4,8.96788597106934,74.5902633666992
"65",1966-05-01,1966,5,11.6328954696655,128.887573242188
"66",1966-06-01,1966,6,14.8963499069214,104.170112609863
"67",1966-07-01,1966,7,15.3905973434448,191.267166137695
"68",1966-08-01,1966,8,14.8375730514526,122.937927246094
"69",1966-09-01,1966,9,12.1210708618164,29.3136234283447
"70",1966-10-01,1966,10,11.9259223937988,39.1191444396973
"71",1966-11-01,1966,11,2.3721296787262,79.9692611694336
"72",1966-12-01,1966,12,-0.657919645309448,94.3730392456055
"73",1967-01-01,1967,1,-3.04500961303711,58.3426246643066
"74",1967-02-01,1967,2,-0.639960646629333,51.6216735839844
"75",1967-03-01,1967,3,3.44798827171326,46.9622230529785
"76",1967-04-01,1967,4,6.20101833343506,58.3129234313965
"77",1967-05-01,1967,5,12.3327903747559,62.6905326843262
"78",1967-06-01,1967,6,14.3797636032104,80.4017944335938
"79",1967-07-01,1967,7,17.7992420196533,69.6836547851562
"80",1967-08-01,1967,8,15.3529987335205,98.3102798461914
"81",1967-09-01,1967,9,14.0376396179199,69.4532165527344
"82",1967-10-01,1967,10,10.3888826370239,38.6582069396973
"83",1967-11-01,1967,11,3.05596923828125,49.5414352416992
"84",1967-12-01,1967,12,-2.5028088092804,62.7488861083984
"85",1968-01-01,1968,1,-4.42718696594238,51.8503913879395
"86",1968-02-01,1968,2,0.0367859862744808,30.1915073394775
"87",1968-03-01,1968,3,2.63435053825378,35.9530448913574
"88",1968-04-01,1968,4,8.10731315612793,43.842170715332
"89",1968-05-01,1968,5,11.4170093536377,46.5475044250488
"90",1968-06-01,1968,6,15.8390140533447,177.10498046875
"91",1968-07-01,1968,7,15.2790327072144,142.654022216797
"92",1968-08-01,1968,8,14.889612197876,106.353424072266
