"Date","Year","Month","Temp","Prec"
"40",1964-04-01,1964,4,8.0010814666748,35.4805297851562
"41",1964-05-01,1964,5,12.5576333999634,73.1475219726562
"42",1964-06-01,1964,6,17.2280788421631,124.033294677734
"43",1964-07-01,1964,7,17.7146072387695,67.3191375732422
"44",1964-08-01,1964,8,14.6231517791748,214.325897216797
"45",1964-09-01,1964,9,12.1782331466675,41.6224822998047
"46",1964-10-01,1964,10,6.43077802658081,122.232223510742
"47",1964-11-01,1964,11,3.10479521751404,62.1757431030273
"48",1964-12-01,1964,12,-2.70734238624573,36.7197036743164
"49",1965-01-01,1965,1,-1.84664607048035,75.0916366577148
"50",1965-02-01,1965,2,-5.59400463104248,36.2579078674316
"51",1965-03-01,1965,3,0.0958086550235748,50.9838027954102
"52",1965-04-01,1965,4,5.68599510192871,57.2960243225098
"53",1965-05-01,1965,5,9.67059707641602,135.280395507812
"54",1965-06-01,1965,6,14.6854257583618,90.5034332275391
"55",1965-07-01,1965,7,15.0403232574463,136.290664672852
"56",1965-08-01,1965,8,14.2992286682129,71.5997085571289
"57",1965-09-01,1965,9,12.3471565246582,57.3467254638672
"58",1965-10-01,1965,10,6.39041662216187,15.5778875350952
"59",1965-11-01,1965,11,-1.13352990150452,45.8219413757324
"60",1965-12-01,1965,12,-0.363284468650818,94.2888793945312
"61",1966-01-01,1966,1,-6.26770210266113,34.385066986084
"62",1966-02-01,1966,2,3.41697812080383,78.2287368774414
"63",1966-03-01,1966,3,1.46707856655121,53.0564651489258
"64",1966-04-01,1966,4,8.67504501342773,49.0459060668945
"65",1966-05-01,1966,5,12.1048002243042,67.1244964599609
"66",1966-06-01,1966,6,15.8663597106934,123.754058837891
"67",1966-07-01,1966,7,15.5755567550659,151.547286987305
"68",1966-08-01,1966,8,14.9421529769897,151.975524902344
"69",1966-09-01,1966,9,12.0882129669189,44.6065788269043
"70",1966-10-01,1966,10,10.8565521240234,31.6414451599121
"71",1966-11-01,1966,11,1.14801692962646,52.6729393005371
"72",1966-12-01,1966,12,-1.1234644651413,110.880256652832
"73",1967-01-01,1967,1,-3.37814664840698,57.9548873901367
"74",1967-02-01,1967,2,-0.624109029769897,56.3408317565918
"75",1967-03-01,1967,3,3.3906614780426,63.9931106567383
"76",1967-04-01,1967,4,5.88929224014282,49.3296775817871
"77",1967-05-01,1967,5,12.0722541809082,90.286003112793
"78",1967-06-01,1967,6,14.7773742675781,74.5796203613281
"79",1967-07-01,1967,7,18.2112865447998,94.5160369873047
"80",1967-08-01,1967,8,16.0283088684082,75.687126159668
"81",1967-09-01,1967,9,13.6321277618408,138.648391723633
"82",1967-10-01,1967,10,9.95114231109619,38.2282752990723
"83",1967-11-01,1967,11,2.35256481170654,33.7082328796387
"84",1967-12-01,1967,12,-2.49725651741028,94.0336608886719
"85",1968-01-01,1968,1,-4.55126857757568,85.4760131835938
"86",1968-02-01,1968,2,-1.03258788585663,35.0626029968262
"87",1968-03-01,1968,3,2.78630900382996,48.3986206054688
"88",1968-04-01,1968,4,8.42604827880859,29.9063472747803
"89",1968-05-01,1968,5,10.857837677002,80.0444107055664
"90",1968-06-01,1968,6,16.198486328125,79.5594329833984
"91",1968-07-01,1968,7,15.6244850158691,92.1078796386719
"92",1968-08-01,1968,8,15.4778318405151,95.4080123901367
"93",1968-09-01,1968,9,12.4274559020996,67.0242233276367
