"0001";"0002";"0003";"0004";"0005";"0006";"0007"
"1883";NA;NA;NA;NA;NA;NA;0.396471592525847
"1884";NA;NA;NA;NA;NA;NA;0.642799389093523
"1885";NA;NA;NA;NA;NA;NA;0.530927084849367
"1886";NA;NA;NA;NA;NA;NA;0.796410192042174
"1887";NA;NA;NA;NA;0.282722908870998;NA;0.3744923013378
"1888";NA;NA;NA;NA;0.403680166935407;NA;0.495222672064777
"1889";NA;NA;NA;NA;0.646842152546941;NA;0.231318743621726
"1890";NA;NA;NA;NA;0.658668939850718;NA;0.320781561225458
"1891";NA;NA;NA;NA;0.728630601230074;NA;0.262779624472195
"1892";NA;NA;NA;NA;0.541912388994699;NA;0.299394972659417
"1893";NA;NA;NA;NA;0.450202429149798;NA;0.415149993724112
"1894";NA;NA;NA;NA;0.314850512151793;NA;0.365680717776911
"1895";NA;NA;NA;NA;0.396471592525847;NA;0.350157444894287
"1896";NA;NA;NA;NA;0.630671098733267;NA;0.183127338700533
"1897";NA;NA;NA;NA;0.746491465164148;NA;0.318979417623067
"1898";NA;NA;NA;NA;0.903727877494666;NA;0.367891474261073
"1899";NA;NA;NA;NA;0.643245599944928;NA;0.327338503440963
"1900";NA;NA;NA;NA;0.360161943319838;NA;0.457512237981674
"1901";NA;NA;NA;NA;0.13814869410742;NA;0.257738819156016
"1902";NA;NA;NA;NA;0.245091529925069;NA;0.317642825011246
"1903";NA;NA;NA;NA;0.206180936124337;NA;0.236137884113845
"1904";NA;NA;NA;NA;0.187620849533235;NA;0.281134401972873
"1905";NA;NA;NA;NA;0.355842851763525;NA;0.347677656993981
"1906";NA;NA;NA;NA;0.202666421900457;NA;0.279435307815456
"1907";NA;NA;NA;NA;0.205092217723797;NA;0.353018702146354
"1908";NA;NA;NA;NA;0.192765619684772;NA;0.273159090387572
"1909";NA;NA;NA;NA;0.273925827563312;NA;0.35766081871345
"1910";NA;NA;NA;NA;0.432575689515767;NA;0.183127338700533
"1911";NA;NA;NA;NA;0.287419173753041;NA;0.163995067817509
"1912";NA;NA;NA;NA;0.547885025731141;NA;0.343634893540562
"1913";NA;NA;NA;NA;0.440579178044471;NA;0.27743934133106
"1914";NA;NA;NA;NA;0.835375618533513;NA;0.542236726496799
"1915";NA;NA;NA;NA;0.289148429527157;NA;0.431767594483582
"1916";NA;NA;NA;NA;0.616333112017452;NA;0.940422852001799
"1917";NA;NA;NA;NA;0.456832270236277;NA;0.345371735268549
"1918";NA;NA;NA;NA;0.538910950786951;NA;0.540643080717063
"1919";NA;NA;NA;NA;1.45161290322581;NA;0.634713862186686
"1920";NA;NA;NA;NA;0.9164046903325;NA;0.676632638210283
"1921";NA;NA;NA;NA;0.845380116959064;NA;0.909376176729007
"1922";NA;NA;NA;NA;0.4080205616661;NA;0.504463158860919
"1923";NA;NA;NA;NA;0.810964621075595;NA;1.07048133153396
"1924";NA;NA;NA;NA;0.784296109963166;NA;0.623275503647428
"1925";NA;NA;NA;NA;1.2315113208724;NA;0.825381769894717
"1926";NA;NA;NA;1.50237499713165;1.86676289694992;1.46104746657796;1.76668762914383
"1927";NA;0.987574694109836;NA;1.96088169140801;1.40104178618142;1.77921425881762;1.0798178680583
"1928";NA;1.06728955170245;NA;1.09555127187512;1.42063877642825;1.25565065742674;1.61823773063889
"1929";NA;1.40915233798366;NA;1.58228208289861;0.994349321540613;1.18053081421502;1.02875238073384
"1930";NA;1.53633739174093;NA;1.07537507860929;0.863226785544911;0.748573156442529;0.997948717948718
"1931";NA;1.5860850409601;NA;1.22951535438801;1.01877639026143;0.857820354737741;0.665041387912462
"1932";NA;1.7382816014395;2.22492484912458;1.68884147106816;1.08780173399588;1.05920402479562;1.04704543298871
"1933";NA;1.07306194957856;1.57070625281152;1.15431744647651;1.61541358102171;1.25745888516955;1.12388824005031
"1934";NA;0.978563976097885;0.986317420720414;0.840377867746289;1.02654948484362;1.14660474457136;0.808366426180427
"1935";NA;0.921750067379391;0.973157545290714;0.533318214461201;1.26556905083221;1.07501319442851;1.58434793523284
"1936";NA;1.11574526477743;1.45943760668404;0.821777482689936;1.12285973466379;1.31559154295996;1.76892539984855
"1937";2.54654764909704;2.08704656708924;1.70455537767428;1.18452969185159;1.26330266527554;0.819253883660279;1.74078272604588
"1938";2.74123256860099;1.7248674820441;2.42876867076691;1.57681352267293;1.07537507860929;0.609124537607891;0.923668594322864
"1939";1.96620932078467;2.31604138551507;2.28220014227036;2.07857411823773;1.21155165602844;0.622585571826431;1.07768187422935
"1940";2.71042397799488;1.20157236270174;3.19893837156995;2.11478005461346;2.37793397765784;1.0818138345427;1.35230437516845
"1941";2.76525020213817;1.17679977236081;1.74774161847526;3.52908681961314;2.09715688749168;1.85264214886406;1.61473688587646
"1942";1.82032143376926;1.70200341388914;2.19501090771128;2.11238991571229;2.0034008097166;1.48475183000987;2.42594452114974
"1943";2.60951424626585;1.51294259517226;1.99510376426197;1.81295646400455;1.22727444532638;1.86583895636527;2.04869317790679
"1944";2.21611326556369;1.80745575498933;2.23747842900805;1.72221723115623;1.17499762875842;1.0666364289224;2.10094466936572
"1945";2.98134053081422;1.99362078065123;3.78718463662608;1.58479738861052;1.14005929386398;1.49938347718866;1.27707223041161
"1946";1.0827002305628;1.41813765182186;1.84162096422589;1.53068909250659;0.694596336569848;1.82328631749169;1.13715261310822
"1947";0.890258939580765;0.799977321691802;1.43314439946019;1.19396957250052;0.979979917158278;1.82431336673805;1.01675500853472
