"0001";"0002";"0003";"0004";"0005";"0006";"0007"
"1869";1.05733041575492;NA;NA;NA;NA;NA;NA
"1870";0.421120679703553;NA;NA;NA;NA;NA;NA
"1871";0.972295053312358;NA;NA;NA;NA;NA;NA
"1872";0.388327640090123;NA;NA;NA;NA;NA;NA
"1873";0.481209269399738;NA;NA;NA;NA;NA;NA
"1874";0.569458021070924;NA;NA;NA;NA;NA;NA
"1875";0.261004918747276;NA;NA;NA;NA;NA;NA
"1876";0.322155361050328;NA;NA;NA;NA;NA;NA
"1877";0.132985477801122;NA;NA;NA;NA;NA;NA
"1878";0.251267260968362;NA;NA;NA;NA;NA;NA
"1879";0.127552874482157;NA;NA;NA;NA;NA;NA
"1880";0.37204605550813;NA;NA;NA;NA;NA;NA
"1881";0.887114876362188;NA;NA;NA;NA;NA;NA
"1882";0.92711122180022;NA;NA;NA;NA;NA;NA
"1883";1.31340262582057;NA;NA;NA;NA;NA;NA
"1884";0.864405605707293;NA;NA;NA;NA;NA;NA
"1885";1.74794616325817;NA;NA;NA;NA;NA;NA
"1886";0.785158805145723;NA;NA;NA;NA;NA;NA
"1887";0.447791959024756;NA;NA;NA;NA;NA;NA
"1888";0.681800079649542;NA;NA;NA;NA;NA;NA
"1889";0.698731917896353;NA;NA;NA;NA;NA;0.513459185457088
"1890";1.30101203501094;NA;NA;NA;NA;NA;1.9954938585653
"1891";0.299217325052525;NA;NA;NA;NA;NA;0.839888400757875
"1892";1.12524034259745;NA;NA;NA;NA;NA;1.70450019912386
"1893";0.915546187949706;NA;NA;NA;NA;NA;1.46543386671648
"1894";0.895583918049512;NA;NA;NA;NA;NA;2.34595185995624
"1895";1.59215814054524;NA;1.3594006184754;NA;NA;NA;1.32154318564865
"1896";0.609011477076977;NA;1.70990153172867;NA;NA;NA;1.88450445726272
"1897";1.42078774617068;NA;1.32985477801122;NA;NA;NA;1.53913801875136
"1898";0.814536051531873;NA;2.05383674182835;NA;NA;NA;1.23421266318266
"1899";1.14162733787799;NA;0.725634130387383;NA;NA;NA;2.22359798703885
"1900";0.547060106112363;1.1812363238512;0.516854400466385;NA;NA;NA;1.45727746300562
"1901";0.454475421099752;0.808994989956826;0.681800079649542;NA;NA;NA;1.98249452954048
"1902";1.17765468303103;1.60592553749345;0.440445800386028;NA;NA;NA;1.4933160944751
"1903";0.614449079550879;0.43651428156116;0.528665207877462;0.280705407149847;NA;NA;2.39250131095962
"1904";0.805388402625821;0.378729517583127;0.193937155126636;1.68900474276818;NA;NA;1.52213096882041
"1905";0.534712441992012;0.836754643206256;0.30589057857018;1.17180333312579;NA;NA;1.20302317349934
"1906";1.17986366019927;0.853703588402549;0.459190348135766;2.04031728665208;NA;NA;2.00666159805945
"1907";0.586743222617923;1.09037199124726;0.374273876199796;0.983538429570799;NA;NA;1.13645891704543
"1908";0.429969393491432;0.482072357029067;0.550088700626335;1.57315154693235;NA;NA;1.52817286652079
"1909";0.782520545961406;0.950445726271631;0.478509017703339;0.748310196961989;NA;NA;0.958603652483088
"1910";0.761264346346222;0.620757322479831;0.908643326039387;0.91117866289117;NA;NA;2.60006991784653
"1911";1.17297592997812;0.728497366174603;0.698173758455891;1.70450019912386;NA;NA;1.40308161930373
"1912";1.25227991596057;1.42945584881069;1.86811746198217;1.0385820725152;NA;NA;0.879989173207854
"1913";2.56183359552526;1.18539733931055;1.11679627879933;1.50752188183807;0.512398759083054;0.64830420428047;1.30549219796532
"1914";1.84243040918671;2.51528993435449;1.24757958733265;1.42128229399949;1.47206835378878;1.33280894948436;1.27511778012992
"1915";0.913406483582835;0.584581996167432;1.36360015929908;2.18493270407271;0.853703588402549;0.67461298059452;1.40013676148796
"1916";2.21585025886101;2.32695332983744;1.48990307784903;1.5759866269351;0.702133479212254;0.525765683233047;1.17193452312239
"1917";1.215304152917;0.827676429973108;0.999507658643326;1.00029149055779;1.35201902431141;2.01440932623728;1.86811746198217
"1918";1.55295404814004;0.706219159257948;1.48777503290005;1.84008544223598;3.32109771019053;0.804765166137434;1.02609201250091
"1919";1.46006972502482;1.44495130516636;2.69292955776962;1.40833904074051;0.901373646340577;1.8007658643326;0.88667263528285
"1920";2.17400804055235;0.600855073366125;0.816338396685806;2.34595185995624;0.797559807616232;2.4768545240459;1.12342058578618
"1921";1.05160258739734;1.28036105032823;0.599283766058007;1.55980883337566;2.11512979254915;1.23448697780108;0.965174439117531
"1922";0.563638634991359;0.739731720268741;0.813511458672749;2.18493270407271;1.00051885519789;1.39457809433825;1.25144967177243
"1923";1.22801491618696;1.60592553749345;0.796608762426582;1.23301111999419;1.62729759299781;0.378729517583127;0.994620552720892
"1924";0.856422389639499;0.736972163674686;1.1812363238512;1.13396073205772;1.03617851453374;1.28612287752073;1.88450445726272
"1925";1.82141684901532;1.02034187678278;1.09713019185926;2.61485826001955;2.67654256248908;0.429570595438225;1.26135620321244
"1926";1.19963983099762;1.67738315050143;2.22863135815417;2.29466824398647;1.36906751944182;2.47398796498906;0.98469674571613
"1927";2.74209054361126;1.11198970591287;1.30670833636165;3.98564004376368;1.17851714589102;1.56812042573823;2.0841388798378
"1928";0.983574387673523;1.18949671772429;0.746319931707926;1.42959388636206;1.22801491618696;2.6983918895298;1.07936409106946
"1929";0.514626579774719;0.659386327430564;1.43720357698852;3.03705645866107;0.850984787165598;1.05727160404099;0.97472647702407
"1930";1.1505376344086;1.86811746198217;1.03042566880435;1.78857475107203;1.66033916849015;0.766370317932916;0.742502251056265
