"0001";"0002";"0003";"0004";"0005";"0006";"0007"
"1897";NA;NA;3.38201907068261;NA;NA;NA;NA
"1898";NA;NA;3.71236874267328;NA;3.31090174966353;NA;NA
"1899";NA;NA;4.14094499925473;NA;3.38822461026184;3.20861372812921;NA
"1900";NA;2.62900815998161;3.73507021738533;4.01108958115964;3.90711595540369;3.59300741637657;2.11036339165545
"1901";2.20188425302826;3.0788643533123;2.04478412443014;3.40649132932091;3.63595170666269;3.1585563564712;3.35099137278644
"1902";2.44498259421825;2.62180349932705;1.77547844374343;1.5802781289507;1.88765218347212;2.04882992994485;3.18289975806251
"1903";1.30237198513456;1.96095050703799;2.43876177658143;1.84218717139853;1.53239091292189;2.79627339434413;2.78467729915039
"1904";1.86126099269638;2.03267403287357;2.53806568790677;1.85195154777927;1.8113985278654;2.30816381258859;2.43751889411053
"1905";1.53560337483167;2.58989417200775;2.44651185992567;1.84304525503254;1.41049798115747;1.39831756046267;1.82210856989618
"1906";0.785350342872467;1.70324566466046;3.44116857952005;2.21524954480832;1.30316331163917;1.42395693135935;1.61896950578339
"1907";1.07247108307045;1.0535187526338;2.3738148239756;2.60432255179609;1.71620981218667;2.16883608294233;0.977119784656797
"1908";1.08748317631225;1.43680336487907;0.981687928590583;0.616923626569929;1.58712177671784;1.7253385877834;0.744664749508097
"1909";0.937036476464356;0.947510094212651;1.21615141955836;0.555491705934184;1.56913183279743;2.25443434192875;0.556855311400993
"1910";0.912877559673758;0.713637051611927;1.35666218034993;0.810767613038906;0.725491322836456;1.69318712727073;0.605991951110449
"1911";0.5410642420629;0.432095378245579;1.94233388830029;1.34051144010767;1.22384858044164;1.89872811554227;0.603512243383626
"1912";0.348695962843873;0.490564912803697;1.84401267054099;1.67549568639322;1.62584118438762;1.64719242902208;0.553097345132743
"1913";0.378309006627591;0.549866710638415;2.35182590550007;1.97790137929314;1.59792644165279;1.79004037685061;0.887739221871714
"1914";0.74919032597266;1.03436386622227;2.26652375848517;1.99111641079147;1.67969470979972;1.67859845618284;1.02018842530283
"1915";0.689098250336474;0.723533123028391;1.86281270352067;1.79712534696458;1.76386942912506;1.39974559149976;1.25041622521568
"1916";0.831542303617375;0.748317631224764;1.65745531019979;1.19718040072022;1.85077087970979;1.8287971381726;1.33888708752151
"1917";0.979821914049834;1.00529741183593;2.6164199192463;1.53943217665615;1.12056085507413;1.70324566466046;2.08129378446862
"1918";1.52940825756447;1.13196817399546;2.12850007567731;1.22207267833109;1.01602523659306;0.90746274374593;1.68648143567758
"1919";1.13326187924259;0.844060217618125;1.87444192253012;1.09838050552444;0.855989232839838;0.936487907465825;1.02239206221507
"1920";0.876336053327204;1.14667326242889;1.94061708153227;1.48494749706931;1.51415165733313;1.1978465679677;0.751756046267087
"1921";1.01089379600421;0.828448837298395;1.58254321598373;1.83240423311969;1.68578056019754;1.7623732405025;1.07133243606999
"1922";1.07671601615074;0.769716088328076;1.13492701988277;1.51213345425564;1.11098524370249;1.3845309655052;1.00840018162555
"1923";1.16664144089602;2.61911170928668;1.61127234490011;1.49408114009884;1.01591227636244;1.42840959904606;1.04068041802808
"1924";0.918963410071584;3.49992432268806;1.46433378196501;1.47272344900105;0.735068766042217;1.00920658476929;1.24444775674467
"1925";0.988344015501565;2.77819070660714;1.02391403057363;1.98654104979812;0.582418506834911;0.464505995479447;0.616923626569929
"1926";0.824800065957622;2.99388880608138;0.626842590975981;2.19365824125927;0.740242261103634;0.559327024185068;0.521970654714018
"1927";0.58901275715435;2.10558716024954;1.63762110597705;2.4525977103235;0.99598910246708;0.794078061911171;0.898002103049422
"1928";1.96277602523659;1.28337738957208;2.01841316953857;2.84239081830377;0.967650213254184;0.899803238988951;1.29205921938089
"1929";1.43472409152086;1.09812828601472;1.48689805769452;2.02511886113172;0.894559546877329;0.937220961265059;1.54207658543969
"1930";1.41176025427577;0.855989232839838;1.5343007360673;1.23549017354327;0.888504136092561;0.865702787300641;1.530591375053
"1931";1.60666450502582;1.04253064931134;1.52086137281292;1.44450052576236;0.600984561161552;0.794624453788441;1.65565658071248
"1932";1.29494708600388;1.08328137081286;1.47071288027849;1.35397039030956;0.71583596214511;0.660843581197563;1.05949927171792
"1933";0.952208206227499;1.07852138917872;1.17761205197915;1.26593007416377;0.5814266487214;0.525972660357518;0.80450522928399
"1934";0.706336436424932;0.979030972600104;1.48612311819943;1.59753572942908;0.48713485696988;0.34185733512786;0.874910620399579
"1935";0.88260778128286;0.790139064475348;1.82059526754061;2.07768668952154;0.559898236599905;0.555395792341456;0.737550471063257
"1936";0.971736204576043;0.923659305993691;1.21154656552887;2.15923269299475;1.19034133253838;0.897662933679196;0.775692447404268
"1937";0.912214318147419;0.810228802153432;0.74149316508938;0.90985710454737;1.39143100557892;1.13984200327918;0.81854687850747
"1938";1.20195545357045;1.0549417284698;1.11170928667564;1.25976866456362;1.11337777266981;1.22714156154671;1.29855418095096
"1939";1.61958563124162;1.18065497717806;1.16974421068564;1.48317631224764;1.31878023133544;1.09901160786117;1.10308626707341
"1940";0.908621210872015;1.45726635862275;1.0924101464096;1.22869683668836;1.02018842530283;0.651692954784437;0.476477799486649
"1941";0.720702601233575;1.15002610822547;1.55826501714115;1.27802858354326;1.60413198123203;0.699865410497981;0.60807570977918
"1942";0.856950578338591;0.902674022143049;1.50878060845907;1.42119540915189;1.53667722545083;0.902906008778568;0.826379542395693
"1943";1.02018842530283;0.974973711882229;0.933800712561775;1.31766839805425;1.66287077060665;1.07110967001721;1.04563341910095
